show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80217957,TV Show,Reboot: The Guardian Code,Unknown,Ty Wood  Sydney Scotia  Ajay Friese  Gabriel Darku  Hannah Vandenbygaart  Timothy E. Brummund  Bob Frazer  Octavian Kaul  Nicholas Lea  Kirsten Robek  Alex Zahara,Canada,September 28  2018,2018,TV-Y7-FV,2 Seasons,Kids' TV,Four tech-savvy teens hone their skills as cyber-superheroes in a series of secret missions to save the world.
80113201,TV Show,Skylanders Academy,Unknown,Justin Long  Ashley Tisdale  Jonathan Banks  Chris Diamantopoulos  Bobcat Goldthwait  Richard Steven Horvitz  Norm MacDonald  Daniel Middleton  Catherine O'Hara  Parker Posey  Jonny Rees  Jason Ritter  Susan Sarandon  Harland Williams  Daniel Wu  Dee Bradley Baker  Chris Cox  Jim Cummings  Felicia Day  John DiMaggio  Grey Griffin,South Korea  United States,September 28  2018,2018,TV-Y7,3 Seasons,Kids' TV  TV Comedies,Travel the vast Skylander universe in this animated series as a ragtag group of academy graduates build trust and heart in their fight against evil.
80115297,TV Show,El Marginal,Unknown,Juan Minujín  Martina Gusman  Gerardo Romano  Claudio Rissi  Carlos Portaluppi  Nicolás Furtado  Cristina Banegas  Abel Ayala,Argentina,September 27  2019,2019,TV-MA,3 Seasons,Crime TV Shows  International TV Shows  Spanish-Language TV Shows,While investigating a kidnapping  an ex-cop sent to infiltrate a prison finds himself surrounded by dangerous felons who can't know his real identity.
80216752,TV Show,Explained,Unknown,Unknown,United States,September 26  2019,2019,TV-14,2 Seasons,Docuseries,This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency  why diets fail  and the wild world of K-pop.
80180182,TV Show,Norsemen,Unknown,Kåre Conradi  Silje Torp  Nils Jørgen Kaalstad  Marian Saastad Ottesen  Trond Fausa  Kristine Riis  Jon Øigarden  Henrik Mestad  Øystein Martinsen  Mikkel Bratt Silset  Mads Jørgensen  Nikis Theophilakis,Norway,September 26  2018,2018,TV-MA,2 Seasons,International TV Shows  TV Comedies,The residents of an 8th-century Viking village experience political rivalry  social change and innovations that upend their culture and way of life.
80131479,TV Show,Terrace House: Aloha State,Unknown,You  Reina Triendl  Ryota Yamasato  Yoshimi Tokui  Azusa Babazono  Kentaro,United States  Japan,September 26  2017,2017,TV-14,4 Seasons,International TV Shows  Reality TV,The beautiful island of Oahu is host to a new batch of six strangers who share a single roof  multiple conflicts and no script in this reality series.
80057883,TV Show,Abstract: The Art of Design,Unknown,Christoph Niemann  Tinker Hatfield  Es Devlin  Bjarke Ingels  Paula Scher  Platon  Ilse Crawford  Ralph Gilles,United States,September 25  2019,2019,TV-14,2 Seasons,Docuseries,Step inside the minds of the most innovative designers in a variety of disciplines and learn how design impacts every aspect of life.
80108495,TV Show,Glitch,Unknown,Patrick Brammall  Genevieve O'Reilly  Emma Booth  Emily Barclay  Ned Dennehy  Sean Keenan  Hannah Monson  Aaron L. McGrath  John Leary  Rodger Corser  Andrew McFarlane  Luke Arnold  Rob Collins  Pernilla August,Australia,September 25  2019,2019,TV-MA,3 Seasons,International TV Shows  TV Dramas  TV Horror,A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.
80059465,TV Show,Locked Up,Unknown,Maggie Civantos  Najwa Nimri  Carlos Hipólito  Roberto Enríquez  Cristina Plazas  Berta Vázquez  Alba Flores  Inma Cuevas  María Isabel Díaz  María Salgueiro  Ramiro Blas  Alberto Velasco  Marta Aledo  Daniel Ortiz  Harlys Becerra  Laura Baena  Jesús Castejón  Verónika Moral,Spain,September 25  2019,2019,TV-MA,4 Seasons,Crime TV Shows  International TV Shows  Spanish-Language TV Shows,Manipulated into embezzling funds for her boyfriend and sentenced to prison  a naïve young woman must quickly learn to survive in a harsh new world.
80023289,TV Show,Dark Matter,Unknown,Marc Bendavid  Melissa O'Neil  Anthony Lemke  Alex Mallari Jr.  Jodelle Ferland  Roger Cross  Zoie Palmer,Canada,September 25  2017,2017,TV-14,3 Seasons,TV Sci-Fi & Fantasy  TV Thrillers,After waking up aboard a derelict spaceship with no memories  the crew of the Raza investigates the mystery of their identities and destination.
80127001,TV Show,Resurrection: Ertugrul,Unknown,Engin Altan Düzyatan  Serdar Gökhan  Hülya Darcan  Kaan Taşaner  Esra Bilgiç  Osman Soykut  Serdar Deniz  Cengiz Coşkun  Reshad Strik  Hande Subaşı,Turkey,September 24  2019,2018,TV-14,5 Seasons,International TV Shows  TV Action & Adventure  TV Dramas,When a good deed unwittingly endangers his clan  a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.
80011539,TV Show,VeggieTales in the House,Unknown,Phil Vischer  Mike Nawrocki  Rob Paulsen  Tress MacNeille,United States,September 23  2016,2016,TV-Y,4 Seasons,Kids' TV,Bob the Tomato  Larry the Cucumber and their Veggie pals venture beyond the kitchen counter in these playful adventures with Christian themes.
80095697,TV Show,Disenchantment,Unknown,Abbi Jacobson  Eric André  Nat Faxon  John DiMaggio  Tress MacNeille  Matt Berry  David Herman  Maurice LaMarche  Lucy Montgomery  Billy West,United States,September 20  2019,2019,TV-14,2 Seasons,TV Action & Adventure  TV Comedies  TV Sci-Fi & Fantasy,Princess duties call  but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals.
80190009,TV Show,Fastest Car,Unknown,Unknown,United States,September 20  2019,2019,TV-MA,2 Seasons,Reality TV,The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.
80063740,TV Show,Quantico,Unknown,Priyanka Chopra  Josh Hopkins  Jake McLaughlin  Aunjanue Ellis  Yasmine Al Massri  Johanna Braddy  Tate Ellington  Graham Rogers  Anabelle Acosta  Russell Tovey  Blair Underwood  Pearl Thusi,United States,September 2  2018,2018,TV-14,3 Seasons,Crime TV Shows  TV Dramas  TV Mysteries,When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish  she must discover which one of her classmates framed her.
80119379,TV Show,Silver Spoon,Unknown,Pavel Priluchnyy  Karina Razumovskaya  Dmitry Shevchenko  Denis Shvedov  Alexander Oblasov  Igor Zhizhikin  Bogdan Stypka  Alexander Dyachenko,Russia,September 15  2017,2015,TV-14,2 Seasons,Crime TV Shows  International TV Shows  TV Action & Adventure,Forced to become an apprentice cop  cocky playboy Igor finds he's got a knack for police work. But his job soon takes him down a dark personal path.
80119145,TV Show,VeggieTales in the City,Unknown,Phil Vischer  Mike Nawrocki  Rob Paulsen  Tress MacNeille,United States,September 15  2017,2017,TV-Y,2 Seasons,Kids' TV,With exciting trips to the big city  the ski slopes and beyond  the Veggie friends expand their horizons and learn valuable faith-based lessons.
80117545,TV Show,American Vandal,Unknown,Tyler Alvarez  Griffin Gluck  Jimmy Tatro  Camille Hyde  Lou Wilson  Eduardo Franco  Jessica Juarez  Camille Ramsey  Calum Worthy  G. Hannelius  Karly Rothenberg,United States,September 14  2018,2018,TV-MA,2 Seasons,Crime TV Shows  TV Comedies  Teen TV Shows,A high school is rocked by an act of vandalism  but the top suspect pleads innocence and finds an ally in a filmmaker. A satirical true crime mystery.
80066429,TV Show,Ingobernable,Unknown,Kate del Castillo  Eréndira Ibarra  Alberto Guerra  Erik Hayser  Luis Roberto Guzmán  Álvaro Guerrero  Aida López  Fernando Luján  Maxi Iglesias  Marianna Burelli  Maria del Carmen Farías  Tamara Mazarraza  Marina de Tavira  Marco Antonio Treviño  Alicia Jaziz  Harold Torres  Alessio Valentini  Diego Cadavid  Hernán Del Riego,Mexico,September 14  2018,2018,TV-MA,2 Seasons,Crime TV Shows  International TV Shows  Spanish-Language TV Shows,The first lady of Mexico is a woman of conviction and ideals. But when she loses faith in her husband  she'll need all her strength to uncover the truth.
80171611,TV Show,I'm Sorry,Unknown,Andrea Savage  Tom Everett Scott  Olive Petrucci,United States,September 13  2019,2019,TV-MA,2 Seasons,TV Comedies,Life is a series of awkward situations for comedy writer and mom Andrea  thanks to plenty of neuroses and a knack for sticking her foot in her mouth.
80077977,TV Show,The Ranch,Unknown,Ashton Kutcher  Sam Elliott  Debra Winger  Elisha Cuthbert  Kelli Goss  Wilmer Valderrama  Danny Masterson,United States,September 13  2019,2019,TV-MA,7 Seasons,TV Comedies,Being a pro athlete didn't pan out for Colt. Now he's helping his dad and brother keep the ranch afloat  and figuring out how he fits into the family.
80166239,TV Show,Zak Storm,Unknown,Michael Johnston  Jessica Gee-George  Christine Marie Cabanos  Christopher Smith  Max Mittelman  Reba Buhr  Kyle Hebert,United States  France  South Korea  Indonesia,September 13  2018,2016,TV-Y7-FV,3 Seasons,Kids' TV,Teen surfer Zak Storm is mysteriously transported to the Bermuda Triangle  where he becomes the captain of a magical ship full of misfits.
80118289,TV Show,Offspring,Unknown,Asher Keddie  Kat Stewart  Richard Davies  Linda Cropper  Jane Harber  Alicia Gardiner  Lachy Hulme  Eddie Perfect  Deborah Mailman  John Waters,Australia,September 13  2017,2017,TV-MA,7 Seasons,TV Comedies  TV Dramas,A Melbourne obstetrician in her thirties struggles with the increasingly chaotic family  romantic and professional aspects of her life in this drama.
80174902,TV Show,Moving Art,Unknown,Unknown,United States,September 1  2019,2018,TV-G,3 Seasons,Docuseries  Science & Nature TV,Experience nature's art as filmmaker Louie Schwartzberg highlights the beauty that lurks in oceans  forests  deserts and flowers.
80036427,TV Show,Nature's Weirdest Events,Unknown,Chris Packham,United Kingdom,September 1  2019,2015,TV-PG,3 Seasons,British TV Shows  Docuseries  Science & Nature TV,Host Chris Packham examines bizarre natural phenomena from around the globe  from strange creatures to geographical oddities.
80053653,TV Show,Scream,Unknown,Willa Fitzgerald  Bex Taylor-Klaus  John Karna  Amadeus Serafini  Connor Weil  Carlson Young  Jason Wiles  Tracy Middendorf  Tom Maden  Bobby Campo  Santiago Segura  Mike Vaughn,United States,September 1  2019,2019,TV-14,3 Seasons,Crime TV Shows  TV Horror  TV Mysteries,In this new TV series sequel to the classic horror franchise  a cyberbullying incident in Lakewood leads to a murder with chilling echoes of the past.
80025172,TV Show,Narcos,Unknown,Wagner Moura  Pedro Pascal  Boyd Holbrook  Damián Alcázar  Alberto Ammann  Francisco Denis  Pêpê Rapazote  Matias Varela  Michael Stahl-David  Matt Whelan  Arturo Castro  Javier Cámara  José María Yazpik  Eric Lange  Brett Cullen  Miguel Ángel Silvestre  Kerry Bishé  Paulina Gaitán  Cristina Umaña  Paulina García  Juan Sebastián Calero  Joanna Christie  Taliana Vargas  Andrea Londo  Manolo Cardona  Diego Cataño  Raúl Méndez  Bruno Bichir  Stephanie Sigman  Florencia Lozano  Juan Pablo Raba  Leynar Gomez  Konstantin Melikhov  Martina García  Maurice Compte  Mauricio Cujar  Jorge Monterrosa  Germán Jaramillo  Juan Pablo Shuk  Julián Díaz  Alejandro Buitrago  Federico Rivera,United States  Colombia  Mexico,September 1  2017,2017,TV-MA,3 Seasons,Crime TV Shows  TV Action & Adventure  TV Dramas,The true story of Colombia's infamously violent and powerful drug cartels fuels this gritty gangster drama series.
80059047,TV Show,Robocar Poli,Unknown,Donald Reignoux  Alexis Tomassian  Thomas Sagols  Pierre Francois Pistori  Bruno Magne  Catherine Desplaces  Fily Keita  Adeline Chetail  Bertrand Liebert  Christophe Lemoine,South Korea,September 1  2017,2015,TV-Y,4 Seasons,Kids' TV  Korean TV Shows,When disaster strikes in Brooms Town  police car Robocar Poli  fire truck Robotruck Roy and their friends on the rescue team race to save the day.
80108561,TV Show,Toast of London,Michael Cumming,Matt Berry  Robert Bathurst  Doon Mackichan  Shazad Latif  Tim Downie  Harry Peacock  Tracy Ann Oberman,United Kingdom,September 1  2017,2015,TV-MA,3 Seasons,British TV Shows  Classic & Cult TV  TV Comedies,After a divorce and fatal career move  a classically trained British stage actor navigates single life with his odd roommate and takes on horrid jobs.
80109399,TV Show,Kibaoh Klashers,Unknown,Ben Diskin  Cherami Leigh  Dakota Basseri  Keith Silverstein  Johnny Yong Bosch  Lucien Dodge  Jamie Simone  Nicolas Roye  Robbie Daymond  Michael Sorich,China,October 6  2017,2017,TV-Y7,2 Seasons,Kids' TV,Young beetle Dylan and his friends Hailey and Ollie team up to compete against tough opponents in the exciting  high-octane sport of Battle Blading.
80063705,TV Show,Word Party,Unknown,Victor Yerrid  Alice Dinnean  Alon Williams  Donna Kimball  John Munro Cameron  John Tartaglia  Arty Casas  Dorien Davies  Misty Rosas  Patina Miller,United States,October 6  2017,2017,TV-Y,3 Seasons,Kids' TV,Meet Bailey  Franny  Kip and Lulu. They're adorable baby animals  and they want you to join the party and help them learn!
80214792,TV Show,Creeped Out,Unknown,Victoria Diamond  William Romain  Sydney Wade  Jennifer James  Daniel Ryan  Robert Styles  Rhys Gannon  Maeve Larkin  Margaret Jackman  Katie Proctor  Jonathan Blake  Maximus Evans  Anya Lawrence  Tiffany Elefano  Diya Kittur  Berkley Silverman  Malen Clarkson  Jason Done  Rosina Carbone  Boris Burnell Anderson  Macey Howarth  Rebecca Hanssen  William Haresceugh  Chris Jack  Zita Sattar  Acushla-Tara Kupe  Tillie Amartey  Isabella Pinto  Bella Band  Lola Ogunyemi  Elizabeth Bower  Gianluca Gallucci  Jacob Henshaw  Amelia Curtis  Romy Weltman  Justin Paul Kelly  Jordan Poole  Thamela Mpumlwana  Jake Sim  Leah Choudhry  Daniel Ogbeide-John  Emma Gregory  Rachel Leskovac  Andonis Anthony  Kyle Breitkopf  Julian Richings  Kathryn Emily Douglas,United Kingdom  Canada,October 4  2019,2019,TV-Y7,2 Seasons,British TV Shows  Kids' TV  TV Thrillers,A masked figure known as "The Curious" collects tales of dark magic  otherworldly encounters and twisted technology in this kids anthology series.
80002479,TV Show,Peaky Blinders,Unknown,Cillian Murphy  Sam Neill  Helen McCrory  Paul Anderson  Iddo Goldberg  Annabelle Wallis  Sophie Rundle  Tom Hardy  Joe Cole  Ned Dennehy  Andy Nyman  Charlie Creed-Miles  Charlotte Riley  David Dawson  Jeffrey Postlethwaite  Matthew Postlethwaite  Ian Peck  Tony Pitts  Aidan Gillen  Adrien Brody  Charlie Murphy  Aimee-Ffion Edwards,United Kingdom,October 4  2019,2019,TV-MA,5 Seasons,British TV Shows  Crime TV Shows  International TV Shows,A notorious gang in 1919 Birmingham  England  is led by the fierce Tommy Shelby  a crime boss set on moving up in the world no matter the cost.
80146284,TV Show,Rotten,Unknown,Unknown,United States,October 4  2019,2019,TV-MA,2 Seasons,Docuseries  Science & Nature TV,This docuseries travels deep into the heart of the food supply chain to reveal unsavory truths and expose hidden forces that shape what we eat.
